outliers,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,k,method,alpha,Values,relax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,30,6,0,0.975893544,0.96732477,0,0,6,988,0.180032322,0.03619613,2,2,930,0,1861,1861,4.543283587,4.543283587,0,0,42,849,0.291388655,0.072386523,2,2,930,0,2731,2731,8.110166847,8.110166847,0,0,45,762,0.291416584,0.066548176,2,2,930,0,2731,2731,11.67705011,11.67705011,0,0,48,772,0.291447044,0.066556972,2,2,930,0,2731,2731,15.24393337,15.24393337,0,0,50,767,0.284864517,0.062034627,2,2,930,0,2731,2731,312.648358,312.648358,0,0,118,1423,0.425760782,0.10151828,2,2,930,0,2731,2731,6.230072603,6.173023486,0,0,26,1178,0.241801215,0.086571437,2,2,930,0,2041,2041,11.55435241,11.44619207,0,0,34,993,0.225193172,0.05954805,2,2,930,0,2281,2281,14.13763855,14.10228842,0,0,44,893,0.256881465,0.064105985,2,2,930,0,2491,2491,15.24393337,15.24393337,0,0,50,767,0.284864517,0.062034627,2,2,930,0,2731,2731,1.00199989,0.953869343,0,0,1795,1625,0.323523156,0.065515588,2,2,930,0,1861,1861,3.943944285,3.927347481,0,0,1254,727,0.498869328,0.067066753,2,2,930,0,2731,2731,6.885888681,6.874595185,0,0,1207,630,0.499696982,0.061510576,2,2,930,0,2731,2731,9.827833076,9.821842889,0,0,1092,667,0.491247189,0.063485625,2,2,930,0,2731,2731,12.76410768,12.76410768,0,0,895,526,0.451258158,0.058029711,2,2,930,0,2731,2731,273.7609101,272.9414446,0,0,685,589,0.641617695,0.07924895,2,2,930,0,2731,2731,5.841798641,5.823131555,0,0,1792,1332,0.328988123,0.083013556,2,2,930,0,2041,2041,10.17875886,10.12369159,0,0,1146,660,0.290794647,0.050385386,2,2,930,0,2281,2281,11.96708657,11.86567162,0,0,903,618,0.47212105,0.054877476,2,2,930,0,2491,2491,12.76410768,12.76410768,0,0,895,526,0.451258158,0.058029711,2,2,930,0,2731,2731,37.43291204,0,735.475,0.213542222,2,465,2506
2,30,6,1,1.00433119,0.987342704,0,0,13,946,0.17939964,0.034616532,2,2,930,0,1861,1861,4.627287579,4.613738112,0,0,46,956,0.290165539,0.079952357,2,2,930,0,2731,2731,8.250243968,8.239669941,0,0,53,903,0.290196061,0.074109627,2,2,930,0,2731,2731,11.867228,11.86560177,0,0,50,909,0.290303237,0.079624253,2,2,930,0,2731,2731,15.47864778,15.47864778,0,0,54,925,0.283446761,0.074303396,2,2,930,0,2731,2731,317.7574743,317.6614924,0,0,119,1201,0.450648124,0.093004412,2,2,930,0,2731,2731,6.571265541,6.559818926,0,0,24,1182,0.240553017,0.069866574,2,2,930,0,2041,2041,11.6052835,11.57224402,0,0,36,859,0.224969951,0.058014174,2,2,930,0,2281,2281,14.20686554,14.20478888,0,0,47,940,0.254416056,0.077677612,2,2,930,0,2491,2491,15.47864778,15.47864778,0,0,54,925,0.283446761,0.074303396,2,2,930,0,2731,2731,1.025471331,0.941053789,0,0,1641,1109,0.293984703,0.037658901,2,2,930,0,1861,1861,4.733877177,4.706546489,0,0,939,708,0.465455139,0.066809894,2,2,930,0,2731,2731,8.384899258,8.384141739,0,0,988,654,0.460416849,0.062850888,2,2,930,0,2731,2731,12.02915726,12.02915726,0,0,933,670,0.443410427,0.062560069,2,2,930,0,2731,2731,15.67341526,15.67341526,0,0,759,584,0.418527773,0.055379294,2,2,930,0,2731,2731,323.077204,318.1674385,0,0,816,644,0.847828031,0.086627605,2,2,930,0,2731,2731,6.219849899,6.127562687,0,0,1692,954,0.339168623,0.065203094,2,2,930,0,2041,2041,11.48316204,11.20827661,0,0,1107,963,0.2934449,0.063899837,2,2,930,0,2281,2281,14.63874327,14.37534046,0,0,790,782,0.421718322,0.056760217,2,2,930,0,2491,2491,15.67341526,15.67341526,0,0,759,584,0.418527773,0.055379294,2,2,930,0,2731,2731,40.84337026,0,707.95,0.212965728,2,465,2506
2,30,6,2,0.971089826,0.937406918,0,0,16,846,0.173286838,0.027779123,2,2,930,0,1861,1861,4.151983015,4.142982951,0,0,58,922,0.289585281,0.07593486,2,2,930,0,2731,2731,7.332876204,7.332876204,0,0,58,785,0.288362635,0.066652421,2,2,930,0,2731,2731,10.51376939,10.51376939,0,0,44,797,0.288274033,0.06699356,2,2,930,0,2731,2731,13.69466258,13.69466258,0,0,48,696,0.282757593,0.068533757,2,2,930,0,2731,2731,289.9141359,289.9141359,0,0,123,829,0.42703115,0.100768639,2,2,930,0,2731,2731,6.29638165,6.272124718,0,0,20,1049,0.224883343,0.06771892,2,2,930,0,2041,2041,10.79210652,10.78605282,0,0,34,955,0.218634084,0.064452384,2,2,930,0,2281,2281,12.71311627,12.71311627,0,0,41,782,0.251394112,0.058205474,2,2,930,0,2491,2491,13.69466258,13.69466258,0,0,48,756,0.282757593,0.064223131,2,2,930,0,2731,2731,0.973099019,0.897673539,0,0,1744,1093,0.293655463,0.035904518,2,2,930,0,1861,1861,4.353547772,4.34344005,0,0,1250,674,0.49025119,0.065616068,2,2,930,0,2731,2731,7.733996526,7.732844656,0,0,1024,575,0.474397808,0.059644878,2,2,930,0,2731,2731,11.11444528,11.11444528,0,0,869,573,0.449930231,0.059504318,2,2,930,0,2731,2731,14.49489403,14.49489403,0,0,838,441,0.433546555,0.053846338,2,2,930,0,2731,2731,298.2458335,298.2458335,0,0,677,802,0.629353627,0.071141003,2,2,930,0,2731,2731,5.934490574,5.834478346,0,0,1873,1276,0.339030735,0.076415635,2,2,930,0,2041,2041,10.86674956,10.86674956,0,0,703,585,0.229890248,0.047610057,2,2,930,0,2281,2281,13.51450508,13.45920784,0,0,884,493,0.43065698,0.049287823,2,2,930,0,2491,2491,14.49489403,14.49489403,0,0,838,441,0.433546555,0.053846338,2,2,930,0,2731,2731,37.58218726,0,664,0.204132632,2,465,2506
2,30,6,3,0.873239354,0.836833967,0,0,10,821,0.174274343,0.024178796,2,2,930,0,1861,1861,4.457644504,4.456135627,0,0,43,988,0.28639223,0.082221604,2,2,930,0,2731,2731,8.001144372,8.001144372,0,0,47,901,0.285635658,0.075786366,2,2,930,0,2731,2731,11.51171889,11.51171889,0,0,45,746,0.285613437,0.078852883,2,2,930,0,2731,2731,15.02184259,15.02184259,0,0,52,929,0.280312391,0.074217323,2,2,930,0,2731,2731,303.5250247,302.7536441,0,0,129,1410,0.445203969,0.107193261,2,2,930,0,2731,2731,5.660560805,5.62525971,0,0,24,1233,0.229449381,0.086126613,2,2,930,0,2041,2041,11.07371884,11.04524973,0,0,33,1219,0.221278078,0.078603414,2,2,930,0,2281,2281,14.00059712,13.84700361,0,0,44,864,0.25190107,0.074541131,2,2,930,0,2491,2491,15.02184259,15.02184259,0,0,52,929,0.280312391,0.074217323,2,2,930,0,2731,2731,0.961683841,0.88774979,0,0,1476,960,0.272936445,0.039243302,2,2,930,0,1861,1861,4.492407549,4.492078537,0.0000732,0,1037,677,0.473994581,0.061966505,2,2,930,0,2731,2731,8.023131257,8.022473234,0,0,951,643,0.480644478,0.064183338,2,2,930,0,2731,2731,11.52426424,11.52426424,0,0,843,648,0.455438217,0.063833622,2,2,930,0,2731,2731,15.00852338,15.00852338,0,0,887,495,0.44527725,0.055787364,2,2,930,0,2731,2731,314.0283461,313.9445545,0.00000564,0,617,649,0.715187129,0.076068393,2,2,930,0,2731,2731,6.233754694,6.025858512,0,0,1623,1216,0.348695491,0.068731317,2,2,930,0,2041,2041,11.50554806,11.4559834,0,0,1092,634,0.275558555,0.04887049,2,2,930,0,2281,2281,14.28984522,14.28842024,0.0000997,0,839,692,0.431443273,0.058210941,2,2,930,0,2491,2491,15.00852338,15.00852338,0,0,887,495,0.44527725,0.055787364,2,2,930,0,2731,2731,39.47506165,4.4635E-06,697,0.210836174,2,465,2506
2,30,6,4,0.983129259,0.957244965,0,0,12,997,0.177491539,0.036040755,2,2,930,0,1861,1861,4.960934953,4.960740765,0.0000391,0,51,966,0.289218099,0.071949038,2,2,930,0,2731,2731,8.914366551,8.914366551,0,0,40,856,0.288797969,0.066068991,2,2,930,0,2731,2731,12.86779815,12.86779815,0,0,43,855,0.288824625,0.062841043,2,2,930,0,2731,2731,16.82122975,16.82122975,0,0,44,892,0.283160246,0.066017182,2,2,930,0,2731,2731,324.2548655,324.1627694,0,0,150,1310,0.450645627,0.087581075,2,2,930,0,2731,2731,6.203514045,6.187790397,0,0,22,1206,0.230233137,0.080738199,2,2,930,0,2041,2041,11.45956719,11.43602943,0,0,31,1087,0.222207243,0.060365458,2,2,930,0,2281,2281,14.80760934,14.77725623,0,0,39,1043,0.249962561,0.068298371,2,2,930,0,2491,2491,16.82122975,16.82122975,0,0,44,892,0.283160246,0.066017182,2,2,930,0,2731,2731,0.979933799,0.906165096,0,0,1492,920,0.277856034,0.030072712,2,2,930,0,1861,1861,4.319247431,4.316977985,0,0,1040,609,0.494360625,0.061377442,2,2,930,0,2731,2731,7.658561062,7.658561062,0,0,998,565,0.464582633,0.060144806,2,2,930,0,2731,2731,10.99787469,10.99787469,0,0,980,591,0.460212871,0.060624284,2,2,930,0,2731,2731,14.33718833,14.33718833,0,0,942,467,0.444180633,0.053602048,2,2,930,0,2731,2731,297.530949,297.1669962,0,0,667,828,0.687479161,0.075413894,2,2,930,0,2731,2731,6.002735572,6.001619236,0,0,1616,1315,0.288790076,0.075484883,2,2,930,0,2041,2041,10.83260843,10.75857653,0,0,1444,816,0.302596239,0.058534265,2,2,930,0,2281,2281,13.52551676,13.46936767,0,0,955,526,0.455917105,0.050537427,2,2,930,0,2491,2491,14.33718833,14.33718833,0,0,942,467,0.444180633,0.053602048,2,2,930,0,2731,2731,39.91182546,9.775E-07,719,0.20822921,2,465,2506
2,40,0,0,1.00294965,0.97884138,0,0,12,1734,0.802505383,0.130141284,2,2,1640,0,3281,3281,5.13621308,5.113630651,0,0,68,1275,0.655889319,0.175765018,2,2,1640,0,4841,4841,9.205939175,9.203257244,0,0,70,1177,0.656004639,0.165960754,2,2,1640,0,4841,4841,13.27566527,13.27566527,0,0,68,1166,0.654476572,0.162043672,2,2,1640,0,4841,4841,17.34539136,17.34539136,0,0,62,1191,0.635274974,0.156312651,2,2,1640,0,4841,4841,486.6412387,485.827381,0,0,206,2755,1.002239831,0.32848025,2,2,1640,0,4841,4841,8.211943775,8.149875475,0,0,31,2100,0.520946349,0.189125422,2,2,1640,0,3641,3641,13.537986,13.537986,0,0,41,1756,0.508870053,0.173917044,2,2,1640,0,4041,4041,16.25921125,16.18080905,0,0,55,1404,0.57268613,0.158316399,2,2,1640,0,4441,4441,17.34539136,17.34539136,0,0,62,1191,0.635274974,0.156312651,2,2,1640,0,4841,4841,1.006180625,0.852909443,0,0,1584,1444,0.508311607,0.122752993,2,2,1640,0,3281,3281,4.873296189,4.855396355,0,0,2367,1265,0.80683854,0.160988987,2,2,1640,0,4841,4841,8.727158603,8.727158603,0,0,1947,1214,0.704295296,0.154104053,2,2,1640,0,4841,4841,12.58102102,12.58102102,0,0,1506,1168,0.690974355,0.147212366,2,2,1640,0,4841,4841,16.43488343,16.43488343,0,0,1641,949,0.682902321,0.137117368,2,2,1640,0,4841,4841,471.264765,467.0818225,0,0,1350,2055,2.300987934,0.23703722,2,2,1640,0,4841,4841,8.246889883,8.108449145,0,0,5149,1400,1.416058492,0.134860531,2,2,1640,0,3641,3641,13.14407351,13.07354511,0.0000769,0,2570,1404,0.754018107,0.138898483,2,2,1640,0,4041,4041,15.56902606,15.29653357,0,0,1787,1086,0.903299932,0.130105112,2,2,1640,0,4441,4441,16.43488343,16.43488343,0,0,1641,949,0.682902321,0.137117368,2,2,1640,0,4841,4841,57.66622347,1.9225E-06,1272.5,0.484783169,2,820,4445
2,40,0,1,0.962150134,0.942639692,0,0,13,1554,0.557991896,0.103272273,2,2,1640,0,3281,3281,5.462091463,5.461261688,0.0000986,0,56,1205,0.643560966,0.158472301,2,2,1640,0,4841,4841,9.91045927,9.91045927,0,0,82,1171,0.642193701,0.15424909,2,2,1640,0,4841,4841,14.35882708,14.35882708,0,0,77,1145,0.642125112,0.15056536,2,2,1640,0,4841,4841,18.80719489,18.80719489,0,0,73,1148,0.627328151,0.148921179,2,2,1640,0,4841,4841,521.3993019,521.1436855,0,0,168,1802,0.991020932,0.214792558,2,2,1640,0,4841,4841,8.60942269,8.560995951,0,0,35,2217,0.524838351,0.197245943,2,2,1640,0,3641,3641,14.73155783,14.7301054,0.0000986,0,49,1533,0.501434784,0.159261271,2,2,1640,0,4041,4041,17.58831821,17.58831821,0,0,62,1271,0.562258704,0.149679629,2,2,1640,0,4441,4441,18.80719489,18.80719489,0,0,73,1148,0.627328151,0.148921179,2,2,1640,0,4841,4841,0.99894194,0.886054543,0,0,1439,1822,0.531538364,0.165055787,2,2,1640,0,3281,3281,5.225282666,5.208542314,0,0,1901,1103,0.777998251,0.147233795,2,2,1640,0,4841,4841,9.451623391,9.445662496,0,0,1749,951,0.778750476,0.145874562,2,2,1640,0,4841,4841,13.67796412,13.67796412,0,0,1403,931,0.67924712,0.139267592,2,2,1640,0,4841,4841,17.90430484,17.90430484,0,0,1087,853,0.639960176,0.132143422,2,2,1640,0,4841,4841,501.0820032,500.3496459,0,0,1107,1910,1.285901165,0.231293261,2,2,1640,0,4841,4841,8.480990513,8.418697286,0,0,4226,1838,1.32736245,0.183789671,2,2,1640,0,3641,3641,13.92453779,13.87092112,0,0,1808,1283,0.631818887,0.137381086,2,2,1640,0,4041,4041,16.80585936,16.77516714,0,0,1366,1181,0.736452754,0.144126541,2,2,1640,0,4441,4441,17.90430484,17.90430484,0,0,1087,853,0.639960176,0.132143422,2,2,1640,0,4841,4841,61.77110695,0.00000493,1119.5,0.437319012,2,820,4445
2,40,0,2,0.927569669,0.920681184,0,0,9,1650,0.224973098,0.104062787,2,2,1640,0,3281,3281,5.206471857,5.203631923,0,0,71,1595,0.649516773,0.182617945,2,2,1640,0,4841,4841,9.462249372,9.462249372,0,0,78,1387,0.648186557,0.162422769,2,2,1640,0,4841,4841,13.68121235,13.68121235,0,0,69,1284,0.64809209,0.187595728,2,2,1640,0,4841,4841,17.90017533,17.90017533,0,0,68,1204,0.632742528,0.158854716,2,2,1640,0,4841,4841,496.0134947,495.5758238,0,0,201,2513,0.996841286,0.277871321,2,2,1640,0,4841,4841,8.330775309,8.319131449,0,0,31,1796,0.520932986,0.167128972,2,2,1640,0,3641,3641,13.73933141,13.73933141,0,0,44,1824,0.503393467,0.20104921,2,2,1640,0,4041,4041,16.57581572,16.57173202,0,0,61,1879,0.568391193,0.193645627,2,2,1640,0,4441,4441,17.90017533,17.90017533,0,0,68,1399,0.632742528,0.160211018,2,2,1640,0,4841,4841,0.986434681,0.875707592,0,0,2546,1726,0.655049753,0.159419752,2,2,1640,0,3281,3281,5.465973099,5.465973099,0,0,2126,973,0.718525186,0.137557309,2,2,1640,0,4841,4841,9.945511518,9.945511518,0,0,1774,922,0.690986632,0.129192818,2,2,1640,0,4841,4841,14.42504994,14.42504994,0,0,1477,961,0.677968121,0.129852338,2,2,1640,0,4841,4841,18.90458835,18.90458835,0,0,1287,965,0.665034382,0.126502951,2,2,1640,0,4841,4841,521.978342,521.4034797,0.0000723,0,1034,1687,1.608200025,0.195840247,2,2,1640,0,4841,4841,8.729539286,8.157868763,0,0,4793,1737,2.166623807,0.165975981,2,2,1640,0,3641,3641,14.38257477,14.22406301,0,0,2493,1488,0.809218243,0.14025857,2,2,1640,0,4041,4041,17.80194974,17.79850519,0.0000598,0,1603,1053,0.693901728,0.11913487,2,2,1640,0,4441,4441,18.90458835,18.90458835,0,0,1287,965,0.665034382,0.126502951,2,2,1640,0,4841,4841,61.51603256,3.3025E-06,1253.2,0.465051316,2,820,4445
2,40,0,3,0.944554181,0.924214894,0,0,10,1553,0.756224342,0.101274466,2,2,1640,0,3281,3281,5.354883979,5.35367938,0,0,65,1360,0.650073292,0.162506763,2,2,1640,0,4841,4841,9.765213777,9.764459489,0.0000772,0,78,1276,0.649292813,0.150672426,2,2,1640,0,4841,4841,14.17554358,14.1752396,0.0000214,0,73,1288,0.649245525,0.155887962,2,2,1640,0,4841,4841,18.58587337,18.58587337,0,0,69,1238,0.629771362,0.146687794,2,2,1640,0,4841,4841,501.2330125,501.2330125,0,0,150,2045,0.935814716,0.219712701,2,2,1640,0,4841,4841,8.095183994,8.084552179,0.0000282,0,35,2106,0.520570086,0.226931143,2,2,1640,0,3641,3641,13.69478341,13.69464771,0.00000991,0,48,1697,0.506971532,0.181552917,2,2,1640,0,4041,4041,17.1810061,17.17669006,0,0,58,1707,0.568276806,0.178071432,2,2,1640,0,4441,4441,18.58587337,18.58587337,0,0,69,1238,0.629771362,0.146687794,2,2,1640,0,4841,4841,1.000586868,0.877695126,0,0,2735,2082,0.733949144,0.158545026,2,2,1640,0,3281,3281,6.360917649,6.354661155,0,0,1943,1270,0.74812401,0.168578252,2,2,1640,0,4841,4841,11.70545009,11.70545009,0,0,1600,1181,0.655721384,0.162060784,2,2,1640,0,4841,4841,17.04998253,17.04998253,0,0,1907,1206,0.681793989,0.16115984,2,2,1640,0,4841,4841,22.39451497,22.39451497,0,0,1362,1206,0.646079845,0.156897072,2,2,1640,0,4841,4841,590.5661866,580.8977017,0,0,1551,2525,1.914029154,0.307631875,2,2,1640,0,4841,4841,8.948302829,8.467004146,0,0,4923,2226,1.856702771,0.227251295,2,2,1640,0,3641,3641,15.88114168,15.63853603,0,0,2565,1538,0.811336498,0.159595391,2,2,1640,0,4041,4041,20.8121373,20.40250956,0,0,1987,1579,0.841456965,0.177332118,2,2,1640,0,4441,4441,22.39451497,22.39451497,0,0,1362,1206,0.646079845,0.156897072,2,2,1640,0,4841,4841,65.96226191,3.41775E-06,1352.925,0.488430489,2,820,4445
2,40,0,4,0.91455786,0.89923478,0,0,11,1772,0.346631997,0.13783596,2,2,1640,0,3281,3281,5.830326816,5.830326816,0,0,49,1159,0.639145513,0.159827499,2,2,1640,0,4841,4841,10.74609577,10.74609577,0,0,65,1280,0.639375033,0.161834667,2,2,1640,0,4841,4841,15.66186473,15.66186473,0,0,66,1262,0.639354951,0.157243901,2,2,1640,0,4841,4841,20.57763368,20.57763368,0,0,69,1208,0.625047085,0.151293633,2,2,1640,0,4841,4841,545.5334974,545.0318877,0,0,206,1901,0.988338415,0.216581582,2,2,1640,0,4841,4841,8.53435753,8.516823302,0,0,27,1905,0.519994243,0.153842615,2,2,1640,0,3641,3641,14.80783532,14.74431386,0,0,44,1796,0.501571639,0.175898266,2,2,1640,0,4041,4041,18.99114627,18.98528655,0,0,59,1636,0.563353203,0.183941002,2,2,1640,0,4441,4441,20.57763368,20.57763368,0,0,69,1208,0.625047085,0.151293633,2,2,1640,0,4841,4841,0.947525461,0.819074823,0,0,1869,1457,0.62585429,0.129176376,2,2,1640,0,3281,3281,5.82637654,5.809750549,0,0,2214,1326,0.800479309,0.173268601,2,2,1640,0,4841,4841,10.62242359,10.61863052,0,0,1784,1381,0.774259819,0.165286233,2,2,1640,0,4841,4841,15.41847065,15.41847065,0,0,1486,1450,0.67369299,0.17383421,2,2,1640,0,4841,4841,20.2145177,20.2145177,0,0,1790,1207,0.697882542,0.147810255,2,2,1640,0,4841,4841,546.8265718,542.9607795,0,0,1292,1334,1.62358691,0.298318917,2,2,1640,0,4841,4841,8.611580792,8.117475125,0,0,5527,1632,2.405615362,0.162726041,2,2,1640,0,3641,3641,15.19523296,14.63230463,0,0,3583,1501,1.352185121,0.146296763,2,2,1640,0,4041,4041,18.74626687,18.48262622,0,0,1960,1397,0.779005869,0.14679664,2,2,1640,0,4441,4441,20.2145177,20.2145177,0,0,1790,1207,0.697882542,0.147810255,2,2,1640,0,4841,4841,66.09144204,0,1324.475,0.496480524,2,820,4445
2,40,1,0,0.983464005,0.925542737,0,0,7,1481,0.605680736,0.087543522,2,2,1640,0,3281,3281,6.055804711,6.04700445,0,0,67,1714,0.655192713,0.218728084,2,2,1640,0,4841,4841,11.10095826,11.10095826,0,0,61,1641,0.653579719,0.210188891,2,2,1640,0,4841,4841,16.14611181,16.14611181,0,0,62,1374,0.653584667,0.197000963,2,2,1640,0,4841,4841,21.19126536,21.19126536,0,0,63,1667,0.63481645,0.206702748,2,2,1640,0,4841,4841,561.8059626,561.8059626,0,0,198,2240,0.945560854,0.256995463,2,2,1640,0,4841,4841,8.641759998,8.546195779,0,0,27,2030,0.519715843,0.208053974,2,2,1640,0,3641,3641,15.26789699,15.24533611,0,0,43,1590,0.506659575,0.181750878,2,2,1640,0,4041,4041,19.59728915,19.59728915,0,0,51,1270,0.569397502,0.165412937,2,2,1640,0,4441,4441,21.19126536,21.19126536,0,0,63,1667,0.63481645,0.206702748,2,2,1640,0,4841,4841,0.973559757,0.825075763,0,0,1876,1673,0.48016142,0.138696112,2,2,1640,0,3281,3281,5.592954078,5.562607557,0,0,1934,1497,0.849088001,0.185152588,2,2,1640,0,4841,4841,10.14524774,10.14524774,0,0,1701,1463,0.789581637,0.176248941,2,2,1640,0,4841,4841,14.6975414,14.6975414,0,0,2284,1231,0.836660037,0.164505183,2,2,1640,0,4841,4841,19.24983506,19.24983506,0,0,1229,896,0.730907849,0.136764021,2,2,1640,0,4841,4841,530.6482814,522.26913,0.0000445,0,1424,1277,1.238021697,0.288730993,2,2,1640,0,4841,4841,8.130429659,8.022781242,0,0,3317,1764,1.005356427,0.175642302,2,2,1640,0,3641,3641,14.2999873,14.05507963,0,0,2137,1345,0.825866838,0.140132857,2,2,1640,0,4041,4041,17.86433619,17.63270152,0,0,1703,1289,0.839409425,0.153346311,2,2,1640,0,4441,4441,19.24983506,19.24983506,0,0,1229,896,0.730907849,0.136764021,2,2,1640,0,4841,4841,65.90851381,1.1125E-06,1237.025,0.458500731,2,820,4445
2,40,1,1,0.895541959,0.879095565,0,0,13,2067,0.702604333,0.163318795,2,2,1640,0,3281,3281,5.268999956,5.266943426,0,0,73,1532,0.642699825,0.212540887,2,2,1640,0,4841,4841,9.642457953,9.642457953,0,0,72,1303,0.6412169,0.184574379,2,2,1640,0,4841,4841,14.01591595,14.01591595,0,0,67,1327,0.641178787,0.18454842,2,2,1640,0,4841,4841,18.38937395,18.38937395,0,0,62,1393,0.623162778,0.183909489,2,2,1640,0,4841,4841,497.6268955,497.6268955,0,0,154,3069,0.92740834,0.379470099,2,2,1640,0,4841,4841,7.960546964,7.718975189,0,0,26,2136,0.510372713,0.224817766,2,2,1640,0,3641,3641,13.67802703,13.6679358,0,0,39,1755,0.496295842,0.182462765,2,2,1640,0,4041,4041,17.13963931,17.10676255,0,0,56,1442,0.558906707,0.190503983,2,2,1640,0,4441,4441,18.38937395,18.38937395,0,0,62,1393,0.623162778,0.183909489,2,2,1640,0,4841,4841,0.980710212,0.894543441,0,0,991,1622,0.395718071,0.132120853,2,2,1640,0,3281,3281,5.696199406,5.696199406,0,0,1658,919,0.715427114,0.137767157,2,2,1640,0,4841,4841,10.4116886,10.4116886,0,0,1493,830,0.716844241,0.130795978,2,2,1640,0,4841,4841,15.12717779,15.12717779,0,0,1478,970,0.704961897,0.139003017,2,2,1640,0,4841,4841,19.84266699,19.84266699,0,0,1121,816,0.681928389,0.128422321,2,2,1640,0,4841,4841,545.0163336,544.8880164,0,0,1133,1773,0.685265273,0.220382631,2,2,1640,0,4841,4841,8.618896668,8.507855222,0,0,4377,1614,1.002953927,0.130053389,2,2,1640,0,3641,3641,15.36026799,15.17732164,0,0,2365,1142,0.727528903,0.124386622,2,2,1640,0,4041,4041,18.79735697,18.79735697,0,0,1387,891,0.660419357,0.116542852,2,2,1640,0,4441,4441,19.84266699,19.84266699,0,0,1121,816,0.681928389,0.128422321,2,2,1640,0,4841,4841,63.11474903,0,1163.95,0.420448444,2,820,4445
2,40,1,2,0.989010622,0.976722281,0,0,11,2060,0.790855288,0.16580469,2,2,1640,0,3281,3281,6.193872653,6.193872653,0,0,59,1207,0.642688746,0.16352,2,2,1640,0,4841,4841,11.37761531,11.37761531,0,0,72,1175,0.642822578,0.160671548,2,2,1640,0,4841,4841,16.53273787,16.53273787,0,0,73,1154,0.642897908,0.159296033,2,2,1640,0,4841,4841,21.68786043,21.68786043,0,0,69,1116,0.624911934,0.147419999,2,2,1640,0,4841,4841,580.2355721,580.2355721,0,0,182,2240,0.93840678,0.255196339,2,2,1640,0,4841,4841,9.075019586,9.067172509,0,0,32,1734,0.51689755,0.142811052,2,2,1640,0,3641,3641,15.77732306,15.74728805,0,0,45,1600,0.492918116,0.170710349,2,2,1640,0,4041,4041,20.32715679,20.32715679,0,0,57,1377,0.555175011,0.15840229,2,2,1640,0,4441,4441,21.68786043,21.68786043,0,0,69,1116,0.624911934,0.147419999,2,2,1640,0,4841,4841,0.921228012,0.823034537,0,0,1581,1849,0.456052818,0.140692713,2,2,1640,0,3281,3281,5.324536593,5.317168869,0,0,1734,1225,0.849082687,0.156212928,2,2,1640,0,4841,4841,9.708351416,9.708351416,0,0,1299,994,0.757891183,0.143400326,2,2,1640,0,4841,4841,14.09216624,14.09216624,0,0,1453,962,0.756955686,0.141968848,2,2,1640,0,4841,4841,18.47598106,18.47598106,0,0,1322,928,0.737822028,0.131978897,2,2,1640,0,4841,4841,504.6289644,503.3033567,0,0,1026,1118,0.738189461,0.238694433,2,2,1640,0,4841,4841,8.142564462,7.959336835,0,0,4572,1752,1.425462068,0.157020737,2,2,1640,0,3641,3641,13.86749485,13.83832835,0,0,2320,1285,0.711769387,0.129922409,2,2,1640,0,4041,4041,17.29534539,17.27199356,0,0,1615,1341,0.808033037,0.151300824,2,2,1640,0,4441,4441,18.47598106,18.47598106,0,0,1322,928,0.737822028,0.131978897,2,2,1640,0,4841,4841,65.69790498,0,1151.85,0.441149738,2,820,4445
